ORIGIN-SERVICES-SMARTDERIVATIVES.BNPPARIBAS.COM,1,0,
ORIGIN-PM.TURNERTALK.COM,1,0,
ORIGIN-IPA.AIRBNB.COM,1,0,
ORIGIN-GVPN.LGCNS.COM,1,0,
ORIGIN-ETERMINAL2.GDATA.DE,1,0,
ORIGIN-DTTSTSSTESTPROXY.DELOITTERESOURCES.COM,1,0,
ORIGIN-DOWNLOADS.ARM.COM,1,0,
ORIGIN-CAMSERVICE.GANNETTDIGITAL.COM,1,0,
ORG.CDN20.COM,1,0,
ORG.AR,1,0,
ORBYT.ES,1,0,
ORAYIMG.COM,0,0,
OPENCDNKA.JOMODNS.COM,1,0,
OPEN01F.BAIDUPAN.COM,1,0,
ONLINE.UNIONPAY.COM,1,0,
ONEWORLDSYSTEMS.NET,0,0,
ONEPTP.COM,0,0,
OMGMTA.QQ.COM,1,0,
OLIVEMAIL.NET,0,0,
OGSLB.COM,0,0,
OFFICE,0,0,
OBS.LINE-CDN.NET,1,0,
OBLIKAME.CZ,0,0,
NZ,1,0,
NYUCD.NET,0,0,
NVIDIA.COM,0,0,
NTP.ORG,1,0,
NTLWORLD.COM,1,0,
NSX2.VALUE-DOMAIN.JP,1,0,
NSONE.NET,0,0,
NSC.NIC.UK,1,0,
NSATC.NET,0,0,
NSA4.SRV53.NET,1,0,
NS7.NIC.RU,1,0,
NS6.IQMETRIX.COM,2,0,
NS6.HPECORP.NET,1,0,
NS6.HP.COM,1,0,
NS50.NBA.COM,1,0,
NS5.USCG.MIL,1,0,
NS5.NETNAMES.NET,6,0,
NS5.LEASEWEB.NL,1,0,
NS5.IQMETRIX.COM,2,0,
NS5.INWX.NET,1,0,
NS5.INCAPDNS.NET,1,0,
NS5.HUPO.COM,1,0,
NS4.YANDEX.RU,1,0,
NS4.XGSLB.CN,2,0,
NS4.USCG.MIL,1,0,
NS4.UC.CN,2,0,
NS4.TIMEWEB.ORG,1,0,
NS4.QOSS.COM,1,0,
NS4.QHCDN.COM,1,0,
NS4.PINTEREST.COM,1,0,
NS4.LEASEWEB.NET,1,0,
NS4.IQMETRIX.COM,2,0,
NS4.HUPO.COM,1,0,
NS4.HPECORP.NET,1,0,
NS4.GOOGLE.COM,1,0,
NS4.FASTLY.NET,1,0,
NS4.CONTOSO.CO,2,0,
NS4.CONTINENT8.NET,1,0,
NS4.BLACKCHICKENHOST.COM,1,0,
NS4.1DOMAIN.NAME,2,0,
NS3EXT.SCRANTON.EDU,1,0,
NS3.YANDEX.RU,1,0,
NS3.UC.CN,2,0,
NS3.TUPPERWARE.NET,1,0,
NS3.SPEEDCDNS.INFO,1,0,
NS3.SPACEWEB.PRO,1,0,
NS3.SNAPFISH.COM,1,0,
NS3.QOSS.COM,1,0,
NS3.QHCDN.COM,1,0,
NS3.NUCLEARFALLOUT.NET,2,0,
NS3.MSFT.NET,5,0,
NS3.MACOMNET.RU,1,0,
NS3.IQMETRIX.COM,2,0,
NS3.INWX.EU,1,0,
NS3.HUPO.COM,1,0,
NS3.GOOGLE.COM,1,0,
NS3.GOODNIC.NET,1,0,
NS3.FASTLY.NET,1,0,
NS3.DOMREG.LT,1,0,
NS3.CONTOSO.CO,2,0,
NS3.CONTINENT8.NET,1,0,
NS3.CDN20.ORG,1,0,
NS3.CDC.GOV,1,0,
NS3.APNIC.NET,2,0,
NS3.1DOMAIN.NAME,2,0,
NS249.COMSCORE.EU,1,0,
NS2.X3HOSTING.NET,2,0,
NS2.WAT2DOO.COM,1,0,
NS2.USTDATA.NET,2,0,
NS2.UMD.EDU,2,0,
NS2.ULRIC.UK,1,0,
NS2.UC.CN,2,0,
NS2.TUPPERWARE.NET,1,0,
NS2.TRIJITHOST.COM,2,0,
NS2.TRANSMITTERSTUDIOS.COM,2,0,
NS2.TRANSIP.EU,1,0,
NS2.SPACEWAN.NET,1,0,
NS2.SNAPFISH.COM,1,0,
NS2.SINA.COM,1,0,
NS2.SADECEHOSTING.COM,1,0,
NS2.S-MSEDGE.NET,1,0,
NS2.RILINFO.NET,1,0,
NS2.QOSS.COM,1,0,
NS2.QHCDN.COM,1,0,
NS2.PMAUSA.SITE,1,0,
NS2.PENDINGRENEWALDELETION.COM,2,0,
NS2.NUCLEARFALLOUT.NET,2,0,
NS2.NITROSERVE.COM,1,0,
NS2.NEWSMAX.COM,2,0,
NS2.NEVILLEHOBSON.EU,1,0,
NS2.MOITEPARI.BG,1,0,
NS2.LAMEDELEGATION.NET,1,0,
NS2.IQMETRIX.COM,2,0,
NS2.IMRK.NET,1,0,
NS2.HUPO.COM,1,0,
NS2.HPECORP.NET,1,0,
NS2.GOODNIC.NET,1,0,
NS2.FIBERNET.HU,1,0,
NS2.FASTLY.NET,1,0,
NS2.EJCSOLUTIONS.COM,1,0,
NS2.EDGECASTDNS.NET,1,0,
NS2.DUKANE.COM,1,0,
NS2.DSREDIRECTION.COM,1,0,
NS2.DNS.BR,1,0,
NS2.DISCOUNTASP.NET,1,0,
NS2.DINOMARKET.NET,1,0,
NS2.DECIDE4.US,1,0,
NS2.CULLYWEBSOLUTIONS.UK,1,0,
NS2.COVALTSOLUTIONS.COM,1,0,
NS2.COSTAR.COM,1,0,
NS2.CONTOSO.CO,2,0,
NS2.CONTINENT8.NET,1,0,
NS2.COLOCROSSING.COM,1,0,
NS2.CHEROKEE.ORG,1,0,
NS2.CDC.GOV,1,0,
NS2.BLACKCHICKENHOST.COM,1,0,
NS2.BITXBIT.COM,1,0,
NS2.AFRINIC.NET,2,0,
NS2.1DOMAIN.NAME,2,0,
NS16.AXENTRA.COM,1,0,
NS15.OVH.NET,1,0,
NS13.COMSCORE.EU,1,0,
NS13.AXC.NL,1,0,
NS12.COMSCORE.EU,1,0,
NS11.TEX-AN.NET,1,0,
NS11.OVH.NET,2,0,
NS1.ZAJIL.NET,1,0,
NS1.X3HOSTING.NET,2,0,
NS1.WORLDSTREAM.NL,1,0,
NS1.VODAFONE.COM,1,0,
NS1.USERVOICE.COM,1,0,
NS1.USCG.MIL,1,0,
NS1.ULRIC.UK,1,0,
NS1.UC.CN,2,0,
NS1.TUPPERWARE.NET,1,0,
NS1.TRANSMITTERSTUDIOS.COM,2,0,
NS1.SPORTSVUE.NET,1,0,
NS1.SOSDG.ORG,1,0,
NS1.SKYCABLE.NET,1,0,
NS1.SINA.COM,1,0,
NS1.S-MSEDGE.NET,1,0,
NS1.RILINFO.NET,1,0,
NS1.QHCDN.COM,1,0,
NS1.PROTHOST.COM,1,0,
NS1.POJ-IYD.COM,1,0,
NS1.PMAUSA.SITE,1,0,
NS1.PENDINGRENEWALDELETION.COM,1,0,
NS1.PEER1.NET,1,0,
NS1.NUCLEARFALLOUT.NET,2,0,
NS1.NITROSERVE.COM,1,0,
NS1.NEWSMAX.COM,2,0,
NS1.NEVILLEHOBSON.EU,1,0,
NS1.NETCOLOGNE.DE,2,0,
NS1.MSFT.NET,6,0,
NS1.LEASEWEB.NL,1,0,
NS1.LAMEDELEGATION.NET,1,0,
NS1.KIADI-GASKET.COM,1,0,
NS1.IQMETRIX.COM,2,0,
NS1.IMRK.NET,1,0,
NS1.IKP.PL,1,0,
NS1.HUPO.COM,1,0,
NS1.FUTURE-S.COM,1,0,
NS1.FASTLY.NET,2,0,
NS1.EJCSOLUTIONS.COM,1,0,
NS1.DYNECT.CN,2,0,
NS1.DUKANE.COM,1,0,
NS1.DSREDIRECTION.COM,2,0,
NS1.DNSFOR12.COM,1,0,
NS1.DECIDE4.US,1,0,
NS1.CULLYWEBSOLUTIONS.UK,3,0,
NS1.CULLYWEBSOLUTIONS.COM,3,0,
NS1.CPUCHECKS1.COM,1,0,
NS1.CONTOSO.CO,2,0,
NS1.CONTINENT8.NET,1,0,
NS1.COLOCROSSING.COM,1,0,
NS1.CNCNX.COM,1,0,
NS1.CHEROKEE.ORG,1,0,
NS1.CDN.RUN,1,0,
NS1.CDC.GOV,1,0,
NS1.ASUSCOMM.COM,1,0,
NS06.DOMAINCONTROL.COM,1,0,
NS047.ONEWORLDSYSTEMS.NET,1,0,
NS03.FARSNEWS.COM,2,0,
NS0.FUTURE-S.COM,1,0,
NS.TELENET-OPS.BE,1,0,
NS.SI-TEK.NET,2,0,
NS.QOSS.COM,1,0,
NS.MAILSPIKE.NET,1,0,
NS.MACOMNET.RU,1,0,
NS.I-TRAVELCLUB.ES,1,0,
NS.EXECULINK.COM,2,0,
NS.DULCESDIAS.COM,2,0,
NS.CLOUDFLARE.COM,1,0,
NS.BANCOPARIS.CL,1,0,
NS.AOL.COM,1,0,
NS-TEL1.QQ.COM,1,0,
NS-OS1.QQ.COM,2,0,
NS-LACNIC.NIC.MX,2,0,
NS-DE.UI-DNS.COM,1,0,
NS-CNC1.QQ.COM,1,0,
NS-CMN1.QQ.COM,2,0,
NS-B.MCAFEE.COM,2,0,
NS-A.MCAFEE.COM,2,0,
NS-934.AWSDNS-52.NET,1,0,
NS-547.AWSDNS-04.NET,1,0,
NS-1AND1.UI-DNS.DE,1,0,
NS-1073.AWSDNS-06.ORG,2,0,
NORTHCOASTCHURCH.COM,1,0,
NO-IP.COM,0,0,
NO,0,0,
NIUX88.COM,0,0,
NIMBUS.BITDEFENDER.NET,1,0,
NICNET.NIC.IN,2,0,
NIC.RU,0,0,
NIC.MX,0,0,
NIC.IN,0,0,
NIC.CLUB,0,0,
NIANET.DK,0,0,
NGO,0,0,
NETWORK,1,0,
NETNAMES.NET,0,0,
NETDNA-SSL.COM,1,0,
NETCOLOGNE.DE,0,0,
NET.TW,0,0,
NET.MY,0,0,
NET.LXDNS.COM,1,0,
NET.BR,0,0,
NET.AU,0,0,
NERD.DK,0,0,
NEARME.COM.CN,1,0,
NDLMIX.OURDVS.COM,1,0,
NBRSKIGU.AON.BZ,1,0,
NBA.NET,0,0,
NBA.COM,0,0,
NB-GATE-IO.QINIU.COM,1,0,
NARVII.COM,1,0,
N2.PANDORA.TV,2,0,
N2.D6.NET,1,0,
N1.D6.NET,1,0,
MY-TRANS.CN,0,0,
MWCLOUDCDN.COM,0,0,
MUSIC.SCOLDLY.COM,1,0,
MUSIC.MEIZU.COM,1,0,
MULTAI.IO,1,0,
MUCANG.CN,0,0,
MTRACE.QQ.COM,2,0,
MSN.COM,0,0,
MSG.IQIYI.COM,1,0,
MSFTNCSI.COM,0,0,
MSCHCDN.COM,0,0,
MS.CMCM.COM,1,0,
MRS.SUNING.COM,1,0,
MPUSH.QQ.COM,1,0,
MONEY-NEWS-ONLINE.COM,1,0,
MOJICHINA.COM,0,0,
MOITEPARI.BG,0,0,
MOFA.GOV.TW,1,0,
MOEVAX.EDU.TW,2,0,
MOESTAR.EDU.TW,2,0,
MOEMOON.EDU.TW,2,0,
MOBILELOG.UPQZFILE.COM,1,0,
MOBILEAD.KUWO.CN,1,0,
MOBILE.SINA.CN,1,0,
MOBI,0,0,
MO.BAIDU.COM,1,0,
MO,0,0,
MMSERVER.COM,0,0,
MLIVE.COM,0,0,
MK,1,0,
MJT.LU,1,0,
MISTAT.XIAOMI.COM,1,0,
MISOSOUP.IO,1,0,
MIL,0,0,
MIDINFO.BAOFENG.COM,1,0,
MENGNIU.COM.CN,1,0,
MEMBERTY.COM,0,0,
MEITUAN.COM,0,0,
MEDIAOFFERING.COM,1,0,
MEDIA1.ADMICRO.VN,1,0,
MEDI-8.NET,0,0,
MEASUREMENTAPI.COM,1,0,
MB.BAIDU.COM,1,0,
MATHTAG.COM,0,0,
MATCH.TABOOLA.COM,1,0,
MASTERWEB.NET,0,0,
MASTERWEB.COM,0,0,
MARS.BAOFENG.NET,1,0,
MARKET.XIAOMI.COM,1,0,
MAP.BAIDU.COM,1,0,
MANITU.NET,0,0,
MAJOR.ACTICES.COM,1,0,
MAILSPIKE.NET,0,0,
MAIL.XKBML.COM,1,0,
MAIL.B-IO.CO,1,0,
MAIL.AIDOSSOFTWARE.DE,1,0,
MAFF.COM,1,0,
MACRUMORS.COM,1,0,
MACAOTOURISM.GOV.MO,2,0,
M2K515.PISHAN168.COM,1,0,
M1.DNSDUN.NET,51,0,
M1.DNSDUN.COM,1,0,
M.YICHE.COM,1,0,
M.ROOT-SERVERS.NET,6,0,
M.QPIC.CN,1,0,
M.JD.COM,1,0,
M.HAO123.COM,1,0,
M.GTLD-SERVERS.NET,1,0,
M.DNS.PY,1,0,
LXDNS.COM,0,0,
LV3NS9.FFDNS.NET,2,0,
LV3NS8.FFDNS.NET,1,0,
LV3NS6.FFDNS.NET,1,0,
LV3NS3.FFDNS.NET,1,0,
LV3NS2.FFDNS.NET,1,0,
LV3NS1.FFDNS.NET,1,0,
LV3.CLOUDGLB.COM,1,0,
LT,0,0,
LSAPI.REVANOW.COM,1,0,
LOYALTY-FB-4.SHADOWLANDS.RU,1,0,
LOYALTY-FB-3.SHADOWLANDS.RU,1,0,
LOVEREAD.WS,0,0,
LOUPAN.COM,0,0,
LOOPIA.SE,0,0,
LOI8Y0V6ALR5RE.WSCLOUDCDN.COM,1,0,
LOGMEIN.COM,0,0,
LOG.UMSNS.COM,1,0,
LOG-MARKETING.JP,0,0,
LOG-INGESTION.SAMSUNGACR.COM,1,0,
LOCALDOMAIN.COM,0,0,
LOBBY.GAMETEA.COM,1,0,
LOAED.COM,1,0,
LMSV.KSMOBILE.NET,1,0,
LIVEUPDATE7.DRIVERGENIUS.COM,1,0,
LIVE.GETPANTHEON.COM,1,0,
LISTAS.20MINUTOS.ES,1,0,
LINKEDIN.COM,0,0,
LINE.QINIUDNS.COM,1,0,
LINE-CDN.NET,0,0,
LGCNS.COM,0,0,
LETV.COM,0,0,
LEASEWEB.NET,0,0,
LEAPFROG-SSL-15469.EDGEKEY.NET,1,0,
LDCACHE.NET,0,0,
LBSPEEDTEST.AILLERON.COM,1,0,
LBN.ROESER-ONLINE.DE,2,0,
LARTINITO.COM,0,0,
L.ROOT-SERVERS.NET,19,0,
L.GTLD-SERVERS.NET,1,0,
L.EDU-SERVERS.NET,1,0,
KZ,0,0,
KVIDEX.NET,1,0,
KUWO.CN,0,0,
KSN-VERDICT-GEO.KASPERSKY-LABS.COM,1,0,
KSMOBILE.NET,0,0,
KSMOBILE.COM,0,0,
KR,0,0,
KPMG.COM,0,0,
KOSHARA.CO,1,0,
KONSTANT.NO,0,0,
KIADI-GASKET.COM,0,0,
KEKE.CN,0,0,
KEFFERMAZDA.COM,1,0,
KE,0,0,
KASPERSKY.COM,0,0,
KASPERSKY-LABS.COM,0,0,
KARPATINFO.NET,1,0,
K12.IL.US,1,0,
K.ROOT-SERVERS.NET,24,0,
K.GTLD-SERVERS.NET,2,0,
JUNGFRAU.CH,1,0,
JUNCT.COM,0,0,
JUMPLINE.CC,0,0,
JSQC8.CN,0,0,
JS.MEDI-8.NET,1,0,
JOYRIDEDAY.COM,0,0,
JOBFALCON.COM,0,0,
JLU6.EDU.CN,1,0,
JIUMENZHAI.COM,0,0,
JIMDO-PLATFORM.NET,0,0,
JIJI.COM,0,0,
JIANZHI8.COM,0,0,
JH.ADSMOGO.NET,1,0,
JERMAINE.JUNCT.COM,2,0,
JAINMATRIMONY.COM,1,0,
J.ROOT-SERVERS.NET,12,0,
J.GTLD-SERVERS.NET,2,0,
IU.SNSSDK.COM,1,0,
ITUNES.APPLE.COM,1,0,
ITS.UTEXAS.EDU,1,0,
IT,0,0,
ISC.ORG,0,0,
ISATAP.DOMAIN.NAME,1,0,
IS.TIMENDATE.COM,1,0,
IPV4ONLY.ARPA,1,0,
IP6.ARPA,0,0,
IOTSECURITYRESEARCH.INFO,2,0,
INWX.NET,0,0,
INWX.EU,0,0,
INTERNETSCAN.BIZ,2,0,
INTERNETMOVILCANCUN.COM.MX,1,0,
INTERACTION-HTTP-KR2.SAMSUNG-SVOICE.COM,1,0,
INTEL,1,0,
INTEGRATE.UPDRV.COM,7,0,
INTAINED.COM,0,0,
INS6.EZNOWDNS.NET,1,0,
INS5.EZNOWDNS.NET,1,0,
INS4.EZNOWDNS.NET,1,0,
INS3.EZNOWDNS.NET,1,0,
INS2.EZNOWDNS.NET,1,0,
INS1.EZNOWDNS.NET,1,0,
INNER.BBK.COM,1,0,
INFORMATIK.UNI-FRANKFURT.DE,1,0,
INFOPARAMI.COM,1,0,
INFOC2.DUBA.NET,1,0,
INFOC0.DUBA.NET,1,0,
INFO.GGSAFE.COM,1,0,
INEWS.GTIMG.COM,1,0,
INDOMCO.FR,0,0,
INDOM30.INDOMCO.FR,1,0,
INDEED.COM,0,0,
INCAPDNS.NET,0,0,
IN-ADDR-SERVERS.ARPA,0,0,
IMMO,0,0,
IMGIX.NET,0,0,
IMGCDN.PTVCDN.NET,1,0,
IMAGE.UCZZD.CN,2,0,
IM4R.MJT.LU,1,0,
IM.WEIBO.COM,1,0,
ILTERRAZZINOSUBOBOLI.IT,0,0,
ILLINOIS.EDU,0,0,
ILHEUS.COM.BR,1,0,
IKP.PL,0,0,
IKCART.ALIPAYDNS.COM,1,0,
IJINSHAN.COM,0,0,
IEONLINE.MICROSOFT.COM,1,0,
IDUXGOT.QINIUDNS.COM,1,0,
ICLOUD.COM,0,0,
IBSGAARDEN.DK,1,0,
IBR8.BDSTATIC.COM,1,0,
I.ROOT-SERVERS.NET,5,0,
I.INSTAGRAM.COM,1,0,
I.GTLD-SERVERS.NET,4,0,
I-TRAVELCLUB.ES,0,0,
HUFFLEPUFF.SAAS.SL,1,0,
HUB5PR.SANDAI.NET,2,0,
HUB5P.SANDAI.NET,2,0,
HUAJIAO.COM,0,0,
HU,0,0,
HTML5.QQ.COM,1,0,
HT.JIANZHI8.COM,1,0,
HSR.OFFICE,0,0,
HP.COM,0,0,
HOWKINDOFYOU.COM,0,0,
HOUSOULIFE.COM,1,0,
HOST-DELAY.LOGMEIN-GATEWAY.COM,1,0,
HOLA.ORG,1,0,
HIWIFI.COM,0,0,
HINET.TW,0,0,
HINET.NET,0,0,
HIK-ONLINE.COM,0,0,
HICLOUD.COM,0,0,
HGTV.COM,1,0,
HESJPTT.NET.CN,3,0,
HELPDUBACLIENT.KSMOBILE.COM,1,0,
HEARTBEAT.BELKIN.COM,1,0,
HCM.FPT.VN,1,0,
HAONIC.NET,0,0,
HAO123.COM,0,0,
HAJ9P9MFJO1IO.DRELAIS-CHATEAUX.BBT,1,0,
H12-MEDIA.COM,1,0,
H.ROOT-SERVERS.NET,7,0,
H.LARTINITO.COM,1,0,
GUZZONI.APPLE.COM,1,0,
GUANGZHOU.GD.CN,1,0,
GTIMG.COM,0,0,
GTIMG.CN,0,0,
GT,1,0,
GRUPOGARZE.COM,1,0,
GRAPH.INSTAGRAM.COM,1,0,
GPRODUCTIONS.NET,1,0,
GPCD.GTIMG.CN,1,0,
GOV.MO,0,0,
GOOGLE.SH,0,0,
GOOGLE.COM.RU,1,0,
GOOGLE.COM.MY,1,0,
GOOGLE.COM.DO,1,0,
GOOGLE.CO.TH,1,0,
GOOGLE-ANALYTICS.COM,0,0,
GOOD.INTAINED.COM,1,0,
GOME.COM.CN,1,0,
GOILADEN.VN,1,0,
GOHAPPY.COM.TW,1,0,
GOESTOTURKEY.COM,1,0,
GMS.AHNLAB.COM,1,0,
GLOBALRESEARCH.CA,1,0,
GLOBAL.SONERA.SE,1,0,
GLOBAL.OGSLB.COM,1,0,
GLOBAL.FASTLY.NET,1,0,
GLB0.LDCACHE.NET,1,0,
GGXT.NET,0,0,
GGSAFE.COM,0,0,
GFXXTRA.UNBLOCKED.CAM,2,0,
GFE.NVIDIA.COM,1,0,
GETPANTHEON.COM,0,0,
GEO.MOATADS.COM,1,0,
GDATA.DE,0,0,
GD.CN,0,0,
GAUGHAN.NET,0,0,
GARBAGEGARAGE.CZ,0,0,
GAMETREETVHTML5.COM,1,0,
GAMETEA.COM,0,0,
GAMELOFT.COM,1,0,
GALLERYSYNC-T.SMARTISAN.COM,1,0,
G2.AKAMAI.NET,1,0,
G.ROOT-SERVERS.NET,6,0,
G.GTLD-SERVERS.NET,2,0,
G.GGXT.NET,1,0,
G.CEIPMSN.COM,1,0,
G.AKAMAI.NET,1,0,
G-NS-759.AWSDNS-53.ORG,1,0,
G-NS-493.AWSDNS-44.NET,1,0,
FZMOVIES.NET,0,0,
FUWOO.COM,0,0,
FUNIPOLL.COM,0,0,
FROSTBANK.COM,0,0,
FPT.VN,0,0,
FOWD0.RU,0,0,
FONTS.GOOGLEAPIS.COM,1,0,
FM101.UZ,1,0,
FLURRY.COM,0,0,
FLASHXML.DAMAI.CN,1,0,
FLASHTALKING.COM,1,0,
FJWC.ZOOMLGD.COM,1,0,
FIRST.SCARBOUR.COM,1,0,
FILMSMAZA.COM,1,0,
FILES.FZMOVIES.NET,1,0,
FILE.YOULAI.CN,1,0,
FIFM.CN,0,0,
FIBERNET.HU,0,0,
FI,0,0,
FENG.COM,0,0,
FELDA.NET.MY,1,0,
FEEDSPORTAL.COM,1,0,
FBI.GOV,0,0,
FBCDN.NET,0,0,
FB.COM,0,0,
FASTCDN.COM,0,0,
FARSNEWS.COM,0,0,
FANTASYNAMEGENERATORS.COM,0,0,
FANGTOO.COM,0,0,
FACEBOOK.NET,0,0,
FACEBOOK.COM,0,0,
F1G.FR,1,0,
F.ROOT-SERVERS.NET,3,0,
F.IP6.ARPA,1,0,
F.GTLD-SERVERS.NET,1,0,
EZVIZ7.COM,0,0,
EXTDNS008.FORD.COM,1,0,
EXTDNS007.FORD.COM,1,0,
EXT-DNS-2.CERN.CH,1,0,
EXPORT.YANDEX.RU,1,0,
EXECULINK.COM,0,0,
EWSAD.NET,0,0,
EWETEL.DE,0,0,
EVISA.COM.SA,1,0,
EVENTARC.COM,1,0,
ETISALCOM.BH,0,0,
ESF.LOUPAN.COM,1,0,
ESELLERATE.NET,0,0,
ERR.TAOBAO.COM,1,0,
ERP.NGO,0,0,
ENT.PLATFORM.SH,1,0,
ENFLICK.LAYERED.NET,1,0,
EMM-B-PSAAS.JPMORGAN.COM,1,0,
EMAJI.COM.TW,1,0,
EMAILSERVER07.COM,1,0,
EMAIL.SUBWAY.COM,2,0,
EMA.KPMG.COM,1,0,
ELITEC.CTMAIL.COM,1,0,
ELASTICBEANSTALK.COM,0,0,
EJQ8X05U8C888E.WSCLOUDCDN.COM,1,0,
EGAME.QQ.COM,1,0,
EG,0,0,
EFH1.COM,1,0,
EDU-SERVERS.NET,0,0,
EDGEKEY.NET,0,0,
EDGECASTDNS.NET,0,0,
ECOMSTREAMING.COM,0,0,
EBAY.COM.MY,1,0,
EBAY.COM,0,0,
EASOU.COM,0,0,
E8SVC.NET,1,0,
E.ROOT-SERVERS.NET,3,0,
E.DNS.CN,2,0,
E-PLANNING.NET,1,0,
DYNUPDATE.NO-IP.COM,1,0,
DYNECT.NET,0,0,
DYNECT.CN,0,0,
DYNAMICIP.RIMA-TDE.NET,1,0,
DXBNS1.DUHOSTING.AE,1,0,
DULCESDIAS.COM,0,0,
DUHOSTING.AE,0,0,
DTWSCACHE.OURWEBCDN.COM,1,0,
DTWSCACHE.OURWEBAT.COM,1,0,
DTLUPDATE.UPDRV.COM,1,0,
DSPG2.AKAMAI.NET,1,0,
DSCG.AKAMAIEDGE.NET,1,0,
DSCG.AKAMAI.NET,1,0,
DSCC.AKAMAIEDGE.NET,1,0,
DSBL.ORG,0,0,
DROPBOX.COM,0,0,
DRIVERGENIUS.COM,0,0,
DRELAIS-CHATEAUX.BBT,0,0,
DPOOL.SINA.CN,1,0,
DOWNLOADSOUTHMP3.COM,0,0,
DOWNLOAD.MICROSOFT.COM,1,0,
DOUBLECLICK.NET,0,0,
DOREGAMA.COM,0,0,
DOMREG.LT,0,0,
DOMAINCONTROL.COM,0,0,
DOMAIN.NAME,0,0,
DOL.COM.TR,1,0,
DO,0,0,
DNSWL.ORG,1,0,
DNSST2.SAMSUNG.COM,1,0,
DNSST.SAMSUNG.COM,1,0,
DNSSM2.SAMSUNG.COM,1,0,
DNSSM.SAMSUNG.COM,1,0,
DNSR02.TELECOM.KZ,1,0,
DNSFOR12.COM,0,0,
DNSDUN.NET,0,0,
DNSDUN.COM,0,0,
DNSD.ME,0,0,
DNSBL.MANITU.NET,1,0,
DNS4.VIRGILIO.NET,1,0,
DNS4.NIC.UK,1,0,
DNS4.ALLEGRO.PL,1,0,
DNS3.ALLEGRO.PL,1,0,
DNS2V6.CDNS.NET,1,0,
DNS2005.COM,0,0,
DNS2.UDEL.EDU,3,0,
DNS2.MASTERWEB.NET,1,0,
DNS2.ILLINOIS.EDU,2,0,
DNS2.ALLEGRO.PL,1,0,
DNS1V6.CDNS.NET,1,0,
DNS13.OVH.NET,1,0,
DNS11.OVH.NET,1,0,
DNS105.COMCAST.NET,1,0,
DNS104.COMCAST.NET,1,0,
DNS103.COMCAST.NET,1,0,
DNS102.COMCAST.NET,1,0,
DNS101.COMCAST.NET,1,0,
DNS1.UDEL.EDU,2,0,
DNS1.NIC.UK,3,0,
DNS1.MASTERWEB.COM,1,0,
DNS1.ALLEGRO.PL,1,0,
DNS.REGDNS4.EU,1,0,
DNS.NIC.CLUB,1,0,
DNS.MSFTNCSI.COM,2,0,
DNS.AITELECOM.RU,1,0,
DLV.ISC.ORG,1,0,
DLIED1.QQ.COM,1,0,
DLGSLB.COM,0,0,
DL.SHUANGFEI.INFO,1,0,
DL.PLAYSTATION.NET,1,0,
DISNEYPRIVACYCENTER.COM,1,0,
DISNEY.ES,1,0,
DISCOUNTASP.NET,0,0,
DINOMARKET.NET,0,0,
DEWEBMASTER.BE,1,0,
DEV.EZVIZ7.COM,1,0,
DESKTOP.MEMBERTY.COM,1,0,
DELOITTERESOURCES.COM,0,0,
DELOITTE.COM,0,0,
DELIVERY.FBI.GOV,1,0,
DECATHLON.COM.CN,1,0,
DDS-NS02.MMSERVER.COM,1,0,
DD.PANDA.TV,1,0,
DCSIX.NET,0,0,
DC._MSDCS.BMS,1,0,
DC.QIUMIBAO.COM,1,0,
DATAGROUP.COM.UA,1,0,
DATA.NBA.NET,1,0,
DATA.FLURRY.COM,1,0,
DANA-NET.COM,0,0,
DAMAI.CN,0,0,
D1H3ALRT74O49P.CLOUDFRONT.NET,1,0,
D1GE0KK1L5KMS0.CLOUDFRONT.NET,1,0,
D.DNS.CN,2,0,
CYG.CHANGYOU.COM,1,0,
CVC.COM.BR,1,0,
CUPID.IQIYI.COM,1,0,
CULTURES-ONLINE.DE,1,0,
CULLYWEBSOLUTIONS.COM,0,0,
CUI9.COM,0,0,
CTMAIL.COM,0,0,
CTLDL.WINDOWSUPDATE.COM,2,0,
CSCDNSSYD002D.CSC.COM,2,0,
CSCDNSSNG002D.CSC.COM,2,0,
CSCDNSNDC002D.CSC.COM,2,0,
CSCDNSMEL002D.CSC.COM,2,0,
CSCDNSMDS002D.CSC.COM,2,0,
CRSERVERS.COM,0,0,
CRL.MICROSOFT.COM,2,0,
CRITEO.COM,0,0,
CRICKET24LIVE.COM,0,0,
CRAFTAHOLICSANONYMOUS.NET,1,0,
CPUCHECKS1.COM,0,0,
CPOPAYMENTS-TST-WAA2.BANKOFAMERICA.COM,1,0,
COVALTSOLUTIONS.COM,0,0,
COUNTRIES.NERD.DK,1,0,
COUNT.CCOO.CN,1,0,
COSTAR.COM,0,0,
CORROSIF.SCIENCE,1,0,
CORE.WINDOWS.NET,1,0,
CONRAD.VEVOSTG.COM,1,0,
CONNEXITY.NET,0,0,
CONNECTIVITYCHECK.ANDROID.COM,1,0,
CONNECTEDPDF.COM,0,0,
CONNECT.FACEBOOK.NET,1,0,
CONN1.OPPOMOBILE.COM,1,0,
CONFIG.CONNECTEDPDF.COM,2,0,
CONF.LOG-MARKETING.JP,1,0,
COMPUTE-1.AMAZONAWS.COM,1,0,
COMPAGNIE.SCIENCE,1,0,
COMAWS.AJMISHRA.NET,1,0,
COM.WSCLOUDSEC.COM,1,0,
